호선,역코드,역명,게이트그룹,게이트번호,승하차인원,순위,출구그룹,주이용출구번호
2,204,을지로4가,D,53,"42,500",3215,B,7
2,205,동대문역사문화공원,A,1,"948,813",813,A,1
2,205,동대문역사문화공원,A,2,"1,170,697",547,A,1
2,205,동대문역사문화공원,A,3,"1,206,926",504,A,1
2,205,동대문역사문화공원,A,4,"1,216,604",498,A,1
2,205,동대문역사문화공원,A,5,"1,075,774",633,A,1
2,205,동대문역사문화공원,A,6,"677,984",1307,A,1
2,205,동대문역사문화공원,A,7,"1,145,056",565,A,1
2,205,동대문역사문화공원,A,8,"793,129",1069,A,1
2,205,동대문역사문화공원,A,9,"442,836",1939,A,1
2,205,동대문역사문화공원,A,10,"928,435",839,A,1
2,205,동대문역사문화공원,A,11,"1,154,495",557,A,1
2,205,동대문역사문화공원,A,12,"858,207",955,A,1
2,205,동대문역사문화공원,A,50,"109,208",2998,A,1
2,205,동대문역사문화공원,B,20,"402,685",2065,B,"2, 3"
2,205,동대문역사문화공원,B,21,"724,656",1196,B,"2, 3"
2,205,동대문역사문화공원,B,22,"568,091",1584,B,"2, 3"
2,205,동대문역사문화공원,B,23,"229,890",2647,B,"2, 3"
2,205,동대문역사문화공원,B,24,"518,354",1720,B,"2, 3"
2,205,동대문역사문화공원,B,25,"799,789",1058,B,"2, 3"
2,205,동대문역사문화공원,B,51,"26,299",3305,B,"2, 3"
2,206,신당,A,10,"481,825",1820,A,1
2,206,신당,A,11,"280,571",2471,A,1
2,206,신당,A,12,"276,111",2488,A,1
2,206,신당,A,13,"225,863",2661,A,1
2,206,신당,A,14,"909,915",878,A,1
2,206,신당,A,15,"519,172",1717,A,1
2,206,신당,A,51,"71,317",3111,A,1
2,206,신당,B,1,"506,272",1756,A,1
2,206,신당,B,2,"298,281",2408,A,1
2,206,신당,B,3,"354,365",2214,A,1
2,206,신당,B,4,"430,720",1975,A,1
2,206,신당,B,5,"271,991",2500,A,1
2,206,신당,B,6,"702,697",1248,A,1
2,206,신당,B,50,"48,131",3188,A,1
2,206,신당,C,20,"488,845",1800,B,3
2,206,신당,C,21,"313,281",2345,B,3
2,206,신당,C,22,"300,471",2398,B,3
2,206,신당,C,23,"495,046",1784,B,3
2,206,신당,C,24,"1,341,055",399,B,3
2,206,신당,C,53,"56,276",3160,B,3
2,206,신당,D,30,"728,733",1189,B,3
2,206,신당,D,31,"528,404",1691,B,3
2,206,신당,D,32,"511,754",1742,B,3
2,206,신당,D,33,"719,015",1211,B,3
2,206,신당,D,34,"386,843",2109,B,3
2,206,신당,D,52,"53,839",3170,B,3
2,207,상왕십리,A,1,"219,578",2677,A,"1, 5, 6"
2,207,상왕십리,A,2,"337,497",2272,A,"1, 5, 6"
2,207,상왕십리,A,3,"353,661",2218,A,"1, 5, 6"
2,207,상왕십리,A,4,"202,711",2736,A,"1, 5, 6"
2,207,상왕십리,A,5,"323,900",2312,A,"1, 5, 6"
2,207,상왕십리,A,6,"373,977",2149,A,"1, 5, 6"
2,207,상왕십리,A,7,"383,376",2122,A,"1, 5, 6"
2,207,상왕십리,A,50,"12,770",3373,A,"1, 5, 6"
2,207,상왕십리,B,15,"253,952",2564,B,3
2,207,상왕십리,B,16,"370,161",2158,B,3
2,207,상왕십리,B,17,"984,221",751,B,3
2,207,상왕십리,B,20,"388,113",2104,B,3
2,207,상왕십리,B,21,"214,918",2697,B,3
2,207,상왕십리,B,22,"158,335",2852,B,3
2,207,상왕십리,B,23,"210,281",2718,B,3
2,207,상왕십리,B,24,"266,339",2522,B,3
2,207,상왕십리,B,25,"246,174",2590,B,3
2,207,상왕십리,B,26,"644,064",1384,B,3
2,207,상왕십리,B,27,"271,280",2503,B,3
2,207,상왕십리,B,28,"151,728",2866,B,3
2,207,상왕십리,B,52,"24,481",3319,B,3
2,207,상왕십리,C,10,"350,285",2226,B,3
2,207,상왕십리,C,11,"192,332",2764,B,3
2,207,상왕십리,C,12,"111,945",2990,B,3
2,207,상왕십리,C,13,"108,939",3000,B,3
2,207,상왕십리,C,14,"195,955",2749,B,3
2,207,상왕십리,C,51,"25,831",3307,B,3
2,208,왕십리,A,10,"230,685",2641,A,3
2,208,왕십리,A,11,"120,212",2963,A,3
2,208,왕십리,A,12,"177,105",2806,A,3
2,208,왕십리,A,13,"191,344",2767,A,3
2,208,왕십리,A,14,"794,041",1067,A,3
2,208,왕십리,A,15,"471,580",1854,A,3
2,208,왕십리,A,16,"409,510",2044,A,3
2,208,왕십리,A,51,"32,581",3267,A,3
2,208,왕십리,B,1,"525,229",1701,A,3
2,208,왕십리,B,2,"283,173",2463,A,3
2,208,왕십리,B,3,"278,143",2479,A,3
2,208,왕십리,B,4,"409,639",2043,A,3
2,208,왕십리,B,5,"240,095",2610,A,3
2,208,왕십리,B,6,"252,125",2568,A,3
2,208,왕십리,B,7,"636,181",1402,A,3
2,208,왕십리,B,50,"13,200",3371,A,3
2,208,왕십리,C,20,"1,069,570",647,B,6
2,208,왕십리,C,21,"1,003,508",723,B,6
2,208,왕십리,C,22,"532,498",1675,B,6
2,208,왕십리,C,23,"997,269",731,B,6
2,208,왕십리,C,24,"1,522,142",283,B,6
2,208,왕십리,C,52,"42,469",3216,B,6
2,208,왕십리,D,30,"738,133",1176,B,6
2,208,왕십리,D,31,"574,681",1564,B,6
2,208,왕십리,D,32,"218,818",2681,B,6
2,208,왕십리,D,33,"1,084,955",621,B,6
2,208,왕십리,D,34,"1,169,209",549,B,6
2,208,왕십리,D,53,"12,102",3376,B,6
2,209,한양대,A,10,"236,384",2624,A,2
2,209,한양대,A,11,"96,799",3032,A,2
2,209,한양대,A,12,"100,780",3022,A,2
2,209,한양대,A,13,"171,718",2822,A,2
2,209,한양대,A,14,"233,262",2635,A,2
2,209,한양대,A,15,"590,535",1526,A,2
2,209,한양대,A,16,"543,238",1648,A,2
2,209,한양대,A,17,"863,267",950,A,2
2,209,한양대,A,51,"35,897",3246,A,2
2,209,한양대,B,1,"456,887",1901,A,2
2,209,한양대,B,2,"246,531",2589,A,2
2,209,한양대,B,3,"195,239",2751,A,2
2,209,한양대,B,4,"239,569",2612,A,2
2,209,한양대,B,5,"341,339",2252,A,2
2,209,한양대,B,6,"458,336",1894,A,2
2,209,한양대,B,7,"326,771",2306,A,2
2,209,한양대,B,8,"311,389",2351,A,2
2,209,한양대,B,50,"17,317",3354,A,2
2,209,한양대,C,20,"310,902",2352,B,3
2,209,한양대,C,21,"161,544",2843,B,3
2,209,한양대,C,22,"106,173",3009,B,3
2,209,한양대,C,23,"135,323",2922,B,3
2,209,한양대,C,24,"222,006",2668,B,3
2,209,한양대,C,25,"418,782",2018,B,3
2,209,한양대,C,26,"351,857",2223,B,3
2,209,한양대,C,52,"7,936",3396,B,3
2,209,한양대,D,30,"519,935",1713,B,3
2,209,한양대,D,31,"297,450",2411,B,3
2,209,한양대,D,32,"233,688",2632,B,3
2,209,한양대,D,33,"263,673",2540,B,3
2,209,한양대,D,34,"385,987",2111,B,3
2,209,한양대,D,35,"208,078",2724,B,3
2,209,한양대,D,36,"322,662",2316,B,3
2,209,한양대,D,53,"53,982",3168,B,3
2,210,뚝섬,A,10,"266,157",2524,A,8
2,210,뚝섬,A,11,"337,051",2275,A,8
2,210,뚝섬,A,12,"303,503",2389,A,8
2,210,뚝섬,A,13,"221,391",2669,A,8
2,210,뚝섬,A,14,"982,955",753,A,8
2,210,뚝섬,A,15,"529,748",1684,A,8
2,210,뚝섬,A,51,"14,434",3368,A,8
2,210,뚝섬,B,1,"399,700",2069,A,8
2,210,뚝섬,B,2,"334,372",2286,A,8
2,210,뚝섬,B,3,"379,320",2135,A,8
2,210,뚝섬,B,4,"319,699",2323,A,8
2,210,뚝섬,B,5,"317,290",2330,A,8
2,210,뚝섬,B,6,"832,651",1004,A,8
2,210,뚝섬,B,50,"11,139",3383,A,8
2,210,뚝섬,C,40,"54,463",3165,B,"4, 5"
2,210,뚝섬,C,41,"55,966",3161,B,"4, 5"
2,210,뚝섬,C,42,"91,612",3046,B,"4, 5"
2,210,뚝섬,C,54,"35,628",3248,B,"4, 5"
2,210,뚝섬,D,20,"458,808",1889,B,"4, 5"
2,210,뚝섬,D,21,"321,793",2318,B,"4, 5"
2,210,뚝섬,D,22,"297,978",2409,B,"4, 5"
2,210,뚝섬,D,23,"227,216",2657,B,"4, 5"
2,210,뚝섬,D,24,"539,958",1654,B,"4, 5"
2,210,뚝섬,D,25,"1,214,009",499,B,"4, 5"
2,210,뚝섬,D,52,"52,636",3173,B,"4, 5"
2,210,뚝섬,E,30,"420,905",2007,B,"4, 5"
2,210,뚝섬,E,31,"516,676",1729,B,"4, 5"
2,210,뚝섬,E,32,"469,590",1861,B,"4, 5"
2,210,뚝섬,E,33,"418,853",2017,B,"4, 5"
2,210,뚝섬,E,34,"713,712",1219,B,"4, 5"
2,210,뚝섬,E,35,"388,723",2101,B,"4, 5"
2,210,뚝섬,E,53,"52,172",3175,B,"4, 5"
2,211,성수,A,1,"1,058,944",660,A,4
2,211,성수,A,2,"867,466",941,A,4
2,211,성수,A,3,"425,857",1995,A,4
2,211,성수,A,4,"1,204,608",508,A,4
2,211,성수,A,5,"1,270,253",459,A,4
2,211,성수,A,6,"622,504",1442,A,4
2,211,성수,A,7,"794,606",1066,A,4
2,211,성수,A,8,"524,151",1705,A,4
2,211,성수,A,9,"740,669",1173,A,4
2,211,성수,A,10,"820,458",1022,A,4
2,211,성수,A,50,"52,730",3172,A,4
2,211,성수,B,20,"987,932",747,B,2
2,211,성수,B,21,"526,639",1696,B,2
2,211,성수,B,22,"359,610",2195,B,2
2,211,성수,B,23,"476,428",1834,B,2
2,211,성수,B,24,"1,220,591",492,B,2
2,211,성수,B,25,"978,301",759,B,2
2,211,성수,B,26,"676,250",1317,B,2
2,211,성수,B,27,"540,488",1653,B,2
2,211,성수,B,28,"1,094,417",612,B,2
2,211,성수,B,29,"1,114,549",595,B,2
2,211,성수,B,30,"967,829",777,B,2
2,211,성수,B,31,"740,957",1170,B,2
2,211,성수,B,32,"451,928",1917,B,2
2,211,성수,B,51,"27,821",3297,B,2
2,212,건대입구,A,1,"1,955,405",118,A,1
2,212,건대입구,A,2,"1,752,222",170,A,1
2,212,건대입구,A,3,"1,468,776",301,A,1
2,212,건대입구,A,4,"1,328,695",410,A,1
2,212,건대입구,A,5,"785,915",1079,A,1
2,212,건대입구,A,6,"1,849,451",144,A,1
2,212,건대입구,A,7,"1,816,121",152,A,1
2,212,건대입구,A,8,"1,707,866",193,A,1
2,212,건대입구,A,9,"1,689,985",200,A,1
2,212,건대입구,A,30,"91,279",3049,A,1
2,212,건대입구,A,31,"133,660",2927,A,1
2,212,건대입구,A,50,"86,259",3060,A,1
2,212,건대입구,A,52,"19,249",3347,A,1
2,212,건대입구,B,10,"1,458,647",308,B,5
2,212,건대입구,B,11,"950,918",807,B,5
2,212,건대입구,B,12,"1,011,700",710,B,5
2,212,건대입구,B,13,"1,477,499",299,B,5
2,212,건대입구,B,14,"1,528,180",280,B,5
2,212,건대입구,B,15,"1,759,821",168,B,5
2,212,건대입구,B,16,"1,930,734",122,B,5
2,212,건대입구,B,17,"1,559,967",263,B,5
2,212,건대입구,B,18,"1,557,049",264,B,5
2,212,건대입구,B,19,"2,177,914",76,B,5
2,212,건대입구,B,20,"2,380,975",50,B,5
2,212,건대입구,B,21,"2,191,015",75,B,5
2,212,건대입구,B,51,"60,328",3145,B,5
2,213,구의,A,1,"859,228",953,A,1
2,213,구의,A,2,"264,224",2537,A,1
2,213,구의,A,3,"992,129",738,A,1
2,213,구의,A,4,"403,692",2062,A,1
2,213,구의,A,5,"452,355",1916,A,1
2,213,구의,A,6,"537,132",1663,A,1
2,213,구의,A,7,"741,624",1167,A,1
2,213,구의,A,8,"871,859",935,A,1
2,213,구의,A,50,"24,100",3321,A,1
2,213,구의,A,54,"35,836",3247,A,1
2,213,구의,B,10,"411,562",2035,A,1
2,213,구의,B,11,"630,038",1423,A,1
2,213,구의,B,12,"552,927",1622,A,1
2,213,구의,B,13,"938,205",826,A,1
2,213,구의,B,14,"707,265",1236,A,1
2,213,구의,B,15,"454,984",1908,A,1
2,213,구의,B,16,"420,636",2009,A,1
2,213,구의,B,17,"451,581",1918,A,1
2,213,구의,B,18,"597,800",1507,A,1
2,213,구의,B,53,"11,840",3380,A,1
2,213,구의,C,30,"250,906",2571,B,2
2,213,구의,C,31,"358,090",2201,B,2
2,213,구의,C,32,"584,499",1543,B,2
2,213,구의,C,33,"896,218",897,B,2
2,213,구의,C,34,"399,983",2068,B,2
2,213,구의,C,35,"222,498",2666,B,2
2,213,구의,C,36,"261,692",2543,B,2
2,213,구의,C,37,"278,684",2478,B,2
2,213,구의,C,40,"75,945",3098,B,2
2,213,구의,C,41,"65,247",3128,B,2
2,213,구의,C,42,"102,787",3019,B,2
2,213,구의,C,45,"143,620",2889,B,2
2,213,구의,C,46,"152,026",2865,B,2
2,213,구의,C,51,"24,552",3318,B,2
2,213,구의,C,55,"19,468",3345,B,2
2,213,구의,D,20,"455,073",1907,B,2
2,213,구의,D,21,"279,895",2474,B,2
2,213,구의,D,22,"175,162",2814,B,2
2,213,구의,D,23,"142,611",2895,B,2
2,213,구의,D,24,"581,138",1549,B,2
2,213,구의,D,25,"682,691",1296,B,2
2,213,구의,D,26,"1,006,190",718,B,2
2,213,구의,D,52,"8,694",3391,B,2
2,214,강변,A,1,"1,977,462",116,A,4
2,214,강변,A,2,"1,991,604",108,A,4
2,214,강변,A,3,"1,937,525",121,A,4
2,214,강변,A,4,"1,290,172",443,A,4
2,214,강변,A,5,"1,008,861",713,A,4
2,214,강변,A,6,"1,281,748",448,A,4
2,214,강변,A,7,"2,655,046",30,A,4
2,214,강변,A,8,"2,657,762",29,A,4
2,214,강변,A,9,"2,294,016",61,A,4
2,214,강변,A,10,"2,151,857",78,A,4
2,214,강변,A,11,"2,319,149",57,A,4
2,214,강변,A,12,"1,850,174",143,A,4
2,214,강변,A,13,"1,523,897",282,A,4
2,214,강변,A,14,"1,302,367",435,A,4
2,214,강변,A,15,"2,101,927",89,A,4
2,214,강변,A,16,"3,028,551",16,A,4
2,214,강변,A,52,"46,437",3196,A,4
2,214,강변,B,20,"817,530",1024,B,2
2,214,강변,B,21,"833,209",1002,B,2
2,214,강변,B,22,"925,651",844,B,2
2,214,강변,B,23,"1,123,376",585,B,2
2,214,강변,B,24,"1,184,149",534,B,2
2,214,강변,B,25,"1,073,608",640,B,2
2,214,강변,B,26,"333,824",2289,B,2
2,214,강변,B,27,"365,911",2173,B,2
2,214,강변,B,28,"299,075",2403,B,2
2,214,강변,B,29,"126,036",2944,B,2
2,214,강변,B,51,"337,806",2269,B,2
2,215,잠실나루,A,1,"313,035",2348,A,1
2,215,잠실나루,A,2,"536,978",1664,A,1
2,215,잠실나루,A,3,"631,386",1418,A,1
2,215,잠실나루,A,4,"582,523",1546,A,1
2,215,잠실나루,A,5,"382,258",2130,A,1
2,215,잠실나루,A,6,"635,639",1408,A,1
2,215,잠실나루,A,7,"801,294",1055,A,1
2,215,잠실나루,A,8,"426,505",1992,A,1
2,215,잠실나루,A,9,"777,261",1099,A,1
2,215,잠실나루,A,10,"133,896",2926,A,1
2,215,잠실나루,A,11,"51,244",3177,A,1
2,215,잠실나루,A,12,"28,461",3293,A,1
2,215,잠실나루,A,13,"45,434",3199,A,1
2,215,잠실나루,A,50,"93,542",3043,A,1
2,215,잠실나루,A,52,"4,596",3400,A,1
2,215,잠실나루,B,20,"136,075",2919,B,2
2,215,잠실나루,B,21,"275,495",2489,B,2
2,215,잠실나루,B,23,"950,186",810,B,2
2,215,잠실나루,B,24,"1,064,635",654,B,2
2,215,잠실나루,B,25,"684,753",1292,B,2
2,215,잠실나루,B,26,"1,014,305",707,B,2
2,215,잠실나루,B,27,"1,095,142",611,B,2
2,215,잠실나루,B,28,"870,200",938,B,2
2,215,잠실나루,B,29,"854,277",964,B,2
2,215,잠실나루,B,30,"408,578",2052,B,2
2,215,잠실나루,B,31,"265,183",2528,B,2
2,215,잠실나루,B,32,"130,628",2936,B,2
2,215,잠실나루,B,33,"253,165",2567,B,2
2,215,잠실나루,B,34,"96,829",3031,B,2
2,215,잠실나루,B,51,"23,414",3326,B,2
2,216,잠실,A,13,"716,870",1216,A,8
2,216,잠실,A,14,"919,638",853,A,8
2,216,잠실,A,15,"1,229,328",486,A,8
2,216,잠실,A,16,"1,319,429",415,A,8
2,216,잠실,A,17,"1,149,259",562,A,8
2,216,잠실,A,18,"1,025,251",691,A,8
2,216,잠실,A,19,"1,054,480",663,A,8
2,216,잠실,A,20,"947,157",816,A,8
2,216,잠실,A,21,"1,741,976",181,A,8
2,216,잠실,A,22,"1,510,621",286,A,8
2,216,잠실,A,23,"1,532,740",277,A,8
2,216,잠실,A,24,"1,117,712",591,A,8
2,216,잠실,A,51,"144,759",2885,A,8
2,216,잠실,B,1,"688,947",1285,A,8
2,216,잠실,B,2,"866,212",943,A,8
2,216,잠실,B,3,"946,843",817,A,8
2,216,잠실,B,4,"1,045,325",673,A,8
2,216,잠실,B,5,"1,133,693",575,A,8
2,216,잠실,B,6,"1,125,484",583,A,8
2,216,잠실,B,7,"846,159",970,A,8
2,216,잠실,B,8,"1,496,784",292,A,8
2,216,잠실,B,9,"1,477,370",300,A,8
2,216,잠실,B,10,"1,739,695",183,A,8
2,216,잠실,B,11,"2,397,339",47,A,8
2,216,잠실,B,12,"1,495,808",293,A,8
2,216,잠실,B,50,"117,657",2972,A,8
2,216,잠실,C,25,"1,031,711",687,B,"4, 5"
2,216,잠실,C,26,"900,572",892,B,"4, 5"
2,216,잠실,C,27,"709,885",1229,B,"4, 5"
2,216,잠실,C,28,"568,814",1583,B,"4, 5"
2,216,잠실,C,29,"757,185",1139,B,"4, 5"
2,216,잠실,C,30,"945,871",820,B,"4, 5"
2,216,잠실,C,31,"1,012,259",709,B,"4, 5"
2,216,잠실,C,32,"745,546",1161,B,"4, 5"
2,216,잠실,C,33,"1,746,817",177,B,"4, 5"
2,216,잠실,C,34,"1,727,524",188,B,"4, 5"
2,216,잠실,C,35,"1,652,238",216,B,"4, 5"
2,216,잠실,C,36,"2,254,246",67,B,"4, 5"
2,216,잠실,C,52,"79,275",3083,B,"4, 5"
2,216,잠실,D,37,"618,958",1448,B,"4, 5"
2,216,잠실,D,38,"815,811",1032,B,"4, 5"
2,216,잠실,D,39,"949,917",812,B,"4, 5"
2,216,잠실,D,40,"914,255",865,B,"4, 5"
2,216,잠실,D,41,"748,353",1158,B,"4, 5"
2,216,잠실,D,42,"583,018",1545,B,"4, 5"
2,216,잠실,D,43,"440,662",1946,B,"4, 5"
2,216,잠실,D,44,"198,442",2744,B,"4, 5"
2,216,잠실,D,45,"2,663,337",28,B,"4, 5"
2,216,잠실,D,46,"1,704,569",194,B,"4, 5"
2,216,잠실,D,47,"996,975",732,B,"4, 5"
2,216,잠실,D,48,"791,734",1073,B,"4, 5"
2,216,잠실,D,49,"1,273,728",458,B,"4, 5"
2,216,잠실,D,53,"52,478",3174,B,"4, 5"
2,217,신천,A,10,"646,147",1376,A,8
2,217,신천,A,11,"428,099",1986,A,8
2,217,신천,A,12,"467,287",1871,A,8
2,217,신천,A,13,"494,496",1791,A,8
2,217,신천,A,14,"284,017",2461,A,8
2,217,신천,A,15,"157,116",2853,A,8
2,217,신천,A,51,"19,628",3344,A,8
2,217,신천,B,1,"601,314",1500,A,8
2,217,신천,B,2,"507,111",1753,A,8
2,217,신천,B,3,"630,048",1422,A,8
2,217,신천,B,4,"155,646",2857,A,8
2,217,신천,B,5,"277,871",2481,A,8
2,217,신천,B,6,"790,207",1075,A,8
2,217,신천,B,50,"20,393",3340,A,8
2,217,신천,C,20,"333,456",2290,B,2
2,217,신천,C,21,"382,872",2125,B,2
2,217,신천,C,22,"388,143",2103,B,2
2,217,신천,C,23,"424,119",2003,B,2
2,217,신천,C,24,"652,619",1358,B,2
2,217,신천,C,25,"858,454",954,B,2
2,217,신천,C,26,"623,539",1439,B,2
2,217,신천,C,27,"1,312,903",424,B,2
2,217,신천,C,28,"2,358,459",54,B,2
2,217,신천,C,52,"156,474",2854,B,2
2,217,신천,D,30,"337,861",2268,B,2
2,217,신천,D,31,"836,915",988,B,2
2,217,신천,D,32,"1,594,142",248,B,2
2,217,신천,D,33,"910,135",877,B,2
2,217,신천,D,34,"418,481",2020,B,2
2,217,신천,D,35,"470,534",1856,B,2
2,217,신천,D,36,"516,079",1732,B,2
2,217,신천,D,37,"711,472",1225,B,2
2,217,신천,D,38,"1,092,876",614,B,2
2,217,신천,D,53,"219,604",2676,B,2
2,218,종합운동장,A,10,"269,163",2512,A,6
2,218,종합운동장,A,11,"240,380",2607,A,6
2,218,종합운동장,A,12,"296,505",2414,A,6
2,218,종합운동장,A,13,"358,625",2199,A,6
2,218,종합운동장,A,14,"267,810",2517,A,6
2,218,종합운동장,A,15,"195,057",2752,A,6
2,218,종합운동장,A,16,"190,753",2769,A,6
2,218,종합운동장,A,17,"293,599",2423,A,6
2,218,종합운동장,A,51,"40,680",3228,A,6
2,218,종합운동장,B,1,"303,936",2386,A,6
2,218,종합운동장,B,2,"147,033",2880,A,6
2,218,종합운동장,B,3,"131,217",2933,A,6
2,218,종합운동장,B,4,"165,455",2833,A,6
2,218,종합운동장,B,5,"218,362",2684,A,6
2,218,종합운동장,B,6,"346,995",2235,A,6
2,218,종합운동장,B,7,"236,021",2625,A,6
2,218,종합운동장,B,8,"184,278",2783,A,6
2,218,종합운동장,B,9,"384,590",2114,A,6
2,218,종합운동장,B,50,"37,125",3242,A,6
2,218,종합운동장,C,20,"472,417",1850,B,4
2,218,종합운동장,C,21,"404,466",2059,B,4
2,218,종합운동장,C,22,"220,727",2672,B,4
2,218,종합운동장,C,23,"425,982",1994,B,4
2,218,종합운동장,C,24,"482,021",1817,B,4
2,218,종합운동장,C,25,"788,163",1076,B,4
2,218,종합운동장,C,26,"242,270",2599,B,4
2,218,종합운동장,C,27,"304,004",2385,B,4
2,218,종합운동장,C,28,"732,585",1183,B,4
2,218,종합운동장,C,52,"96,557",3034,B,4
2,218,종합운동장,D,30,"486,819",1807,B,4
2,218,종합운동장,D,31,"340,789",2256,B,4
2,218,종합운동장,D,32,"260,794",2544,B,4
2,218,종합운동장,D,33,"228,493",2655,B,4
2,218,종합운동장,D,34,"1,054,030",664,B,4
2,218,종합운동장,D,35,"641,497",1391,B,4
2,218,종합운동장,D,36,"369,178",2162,B,4
2,218,종합운동장,D,37,"256,646",2556,B,4
2,218,종합운동장,D,38,"308,305",2367,B,4
2,218,종합운동장,D,53,"216,901",2690,B,4
2,219,삼성,A,2,"50,031",3182,A,7
2,219,삼성,A,3,"234,387",2630,A,7
2,219,삼성,A,4,"474,517",1844,A,7
2,219,삼성,A,5,"637,040",1398,A,7
2,219,삼성,A,6,"1,618,796",235,A,7
2,219,삼성,A,7,"1,329,154",407,A,7
2,219,삼성,A,8,"1,024,145",692,A,7
2,219,삼성,A,9,"1,193,385",522,A,7
2,219,삼성,B,10,"998,763",728,A,7
2,219,삼성,B,11,"1,013,643",708,A,7
2,219,삼성,B,12,"758,086",1136,A,7
2,219,삼성,B,13,"659,280",1351,A,7
2,219,삼성,B,14,"754,238",1147,A,7
2,219,삼성,B,15,"865,078",946,A,7
2,219,삼성,B,16,"1,093,509",613,A,7
2,219,삼성,B,17,"1,122,788",586,A,7
2,219,삼성,B,18,"1,157,804",555,A,7
2,219,삼성,B,19,"880,748",923,A,7
2,219,삼성,B,20,"765,981",1121,A,7
2,219,삼성,B,21,"897,123",896,A,7
2,219,삼성,B,50,"79,192",3085,A,7
2,219,삼성,C,30,"1,242,349",476,B,5
2,219,삼성,C,31,"1,206,985",503,B,5
2,219,삼성,C,32,"1,195,573",520,B,5
2,219,삼성,C,33,"1,100,196",606,B,5
2,219,삼성,C,34,"1,127,423",580,B,5
2,219,삼성,C,35,"1,801,597",155,B,5
2,219,삼성,C,36,"1,615,364",237,B,5
2,219,삼성,C,37,"1,249,988",472,B,5
2,219,삼성,C,38,"615,104",1460,B,5
2,219,삼성,C,39,"392,638",2093,B,5
2,219,삼성,C,40,"346,061",2237,B,5
2,219,삼성,C,41,"420,028",2013,B,5
2,219,삼성,C,42,"749,708",1153,B,5
2,219,삼성,C,43,"1,153,983",559,B,5
2,219,삼성,C,44,"1,626,910",229,B,5
2,219,삼성,C,45,"2,081,216",94,B,5
2,219,삼성,C,46,"2,404,859",45,B,5
2,219,삼성,C,47,"2,511,824",37,B,5
2,219,삼성,C,48,"2,200,218",73,B,5
2,219,삼성,C,49,"1,870,493",135,B,5
2,219,삼성,C,51,"59,848",3147,B,5
2,220,선릉,A,11,"1,130,410",578,A,1
2,220,선릉,A,12,"1,141,058",568,A,1
2,220,선릉,A,13,"1,133,727",574,A,1
2,220,선릉,A,14,"1,074,560",636,A,1
2,220,선릉,A,15,"892,990",905,A,1
2,220,선릉,A,16,"662,652",1340,A,1
2,220,선릉,A,17,"1,444,737",319,A,1
2,220,선릉,A,18,"1,437,724",326,A,1
2,220,선릉,A,19,"893,458",904,A,1
2,220,선릉,A,20,"971,116",771,A,1
2,220,선릉,A,51,"70,648",3113,A,1
2,220,선릉,B,1,"700,455",1252,A,1
2,220,선릉,B,2,"420,279",2011,A,1
2,220,선릉,B,3,"336,027",2279,A,1
2,220,선릉,B,4,"320,112",2322,A,1
2,220,선릉,B,5,"359,379",2196,A,1
2,220,선릉,B,6,"1,112,194",596,A,1
2,220,선릉,B,7,"1,463,620",306,A,1
2,220,선릉,B,8,"1,831,042",148,A,1
2,220,선릉,B,9,"2,055,185",99,A,1
2,220,선릉,B,10,"2,718,938",24,A,1
2,220,선릉,B,50,"66,305",3126,A,1
2,220,선릉,C,30,"958,224",791,B,4
2,220,선릉,C,31,"834,934",997,B,4
2,220,선릉,C,32,"766,150",1120,B,4
2,220,선릉,C,33,"719,595",1207,B,4
2,220,선릉,C,34,"782,085",1088,B,4
2,220,선릉,C,35,"866,776",942,B,4
2,220,선릉,C,36,"945,666",821,B,4
2,220,선릉,C,37,"948,641",814,B,4
2,220,선릉,C,38,"763,971",1128,B,4
2,220,선릉,C,39,"1,133,169",576,B,4
2,220,선릉,C,52,"44,420",3206,B,4
2,220,선릉,D,40,"346,540",2236,B,4
2,220,선릉,D,41,"403,333",2064,B,4
2,220,선릉,D,42,"358,211",2200,B,4
2,220,선릉,D,43,"387,427",2105,B,4
2,220,선릉,D,44,"361,482",2187,B,4
2,220,선릉,D,45,"792,159",1070,B,4
2,220,선릉,D,46,"1,227,299",487,B,4
2,220,선릉,D,47,"1,357,247",382,B,4
2,220,선릉,D,48,"1,281,475",449,B,4
2,220,선릉,D,49,"1,508,767",287,B,4
2,220,선릉,D,53,"44,514",3204,B,4
2,221,역삼,A,15,"801,984",1052,A,"1, 7"
2,221,역삼,A,16,"774,929",1105,A,"1, 7"
2,221,역삼,A,17,"1,127,241",581,A,"1, 7"
2,221,역삼,A,18,"1,180,023",538,A,"1, 7"
2,221,역삼,A,19,"1,008,399",714,A,"1, 7"
2,221,역삼,A,20,"608,995",1476,A,"1, 7"
2,221,역삼,A,21,"638,055",1396,A,"1, 7"
2,221,역삼,A,22,"706,549",1239,A,"1, 7"
2,221,역삼,A,23,"773,403",1109,A,"1, 7"
2,221,역삼,A,24,"723,657",1200,A,"1, 7"
2,221,역삼,A,25,"797,881",1061,A,"1, 7"
2,221,역삼,A,26,"576,608",1559,A,"1, 7"
2,221,역삼,A,27,"311,783",2350,A,"1, 7"
2,221,역삼,A,28,"194,372",2758,A,"1, 7"
2,221,역삼,A,51,"39,114",3234,A,"1, 7"
2,221,역삼,B,1,"255,444",2559,A,"1, 7"
2,221,역삼,B,2,"139,420",2907,A,"1, 7"
